Txhash,Blockno,UnixTimestamp,DateTime,From,To,Quantity,Method,block_timestamp,Date,Open,High,Low,Close,Volume,Market Cap
0x95b1e9fceb898281046949b5e6f31bd1d4f62e1c8ba296d2270c9b5721ae08d0,11736966,1611739333,2021-01-27 09:22:13,0x4d0bf3c6b181e719cdc50299303d65774dfb0af7,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,327.23010568,Swap Exact Tokens For ETH,1611702000,Jan-27-2021,0.407564637,0.426029706,0.393282381,0.396149718,87909.7817545304,165994197.47378945
0xb4f17a0581a78df1a11b2a532f5e1c7fc87036bfa917d6bd6ec8c7a0599f165b,11736968,1611739355,2021-01-27 09:22:35,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"100,859.2198964",Transfer,1611702000,Jan-27-2021,0.407564637,0.426029706,0.393282381,0.396149718,87909.7817545304,165994197.47378945
0x7e45dcca15e0104784c2b5d6b826454d70abd684ff96f4e2cb7ace2830334b9a,11740705,1611788416,2021-01-27 23:00:16,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x005f258acd3b57a5dd541be8c7fb733fca1b3516,269.37228459,Transfer,1611702000,Jan-27-2021,0.407564637,0.426029706,0.393282381,0.396149718,87909.7817545304,165994197.47378945
0xc9e99fe7f63cc8c144a7a5dc593995797faba0a261365387a63a7403d9a910a5,11742267,1611809150,2021-01-28 04:45:50,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,"1,200",Swap ETH For Exact Tokens,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0x03f66170b63b93ed672255c609af4b363294aeb6674c1c7b7ad8c9f8f0862ba8,11742272,1611809201,2021-01-28 04:46:41,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,0x1874e6d4ace29272386439bf6be79017875be80e,"1,200",Transfer,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0x6c0f860aeb9aa1d6e6657144f3b1cd695668f1f84c4e922533a2f12dc3946a02,11742407,1611810903,2021-01-28 05:15:03,0x1874e6d4ace29272386439bf6be79017875be80e,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"1,200",Sweep,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0x776b6a6ac17e2bd1315c7e8817f9bfe2d00428651c18e26fb49af047153b9b68,11743292,1611823271,2021-01-28 08:41:11,0x1c67f3b0e3689dc435a7ee4b672c265be7fae89c,0x5d4724b08978488deb9422648909fefcd85e34ab,"1,100",Transfer,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0x189c75ad042e436c8069b6eaf3cae7e77cee35cd60bd0dba7a66b06b127b55dd,11744334,1611837524,2021-01-28 12:38:44,0xbb54a96d894c5d3f342e1e605f2af955b28fa003,0x1e1148cd796ded55dc541e5210298ba92dd31dcb,"35,722,204",Transfer,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0xb2f4831db74002da9a2682b8d44a102a273867fe2cc811e8f927e4abc1623c78,11744370,1611837978,2021-01-28 12:46:18,0x1e1148cd796ded55dc541e5210298ba92dd31dcb,0x0000000000000000000000000000000000000000,"35,722,204",Burn,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0x4590e5efafab202024b6d0fd65f66da479b3dcfd5c4942956b65e4f2b10ed363,11744463,1611839113,2021-01-28 13:05:13,0x06fed18718975d9e178e0c0fea35c18eac794c3f,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"100,000",Transfer,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0xf1cbac7b79a8a6d0eeee6d4a05cfc54649d0dd10b443fe18de7e2edc6ad8c016,11744486,1611839445,2021-01-28 13:10:45,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"17,347.44548129",Transfer,1611788400,Jan-28-2021,0.398767854,0.453337389,0.363518055,0.379791029,83454.20298562033,162301474.3527641
0x8a8a7e014030a22c8c52cbbc564424f229f3d9d8b0ff9f20e344ff885cb3a858,11751474,1611932432,2021-01-29 15:00:32,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"66,866.6",Transfer,1611874800,Jan-29-2021,0.380910786,0.386540086,0.366685857,0.376311831,42780.50613585978,152504200.1208356
0x489efd0c637236b8b31a80095f85ae5469245f5e82b47e98ac61096e64289204,11751798,1611936954,2021-01-29 16:15:54,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"17,552.21646926",Transfer,1611874800,Jan-29-2021,0.380910786,0.386540086,0.366685857,0.376311831,42780.50613585978,152504200.1208356
0xeba5b2a66a6532d2d7ca1b3c2766429793440b6f53a035b286a157a15d0517dc,11753008,1611952754,2021-01-29 20:39:14,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"15,148.95",Transfer,1611874800,Jan-29-2021,0.380910786,0.386540086,0.366685857,0.376311831,42780.50613585978,152504200.1208356
0x6f0d23c08cc9be1b817bffa18abd426fe899cc94a5394d9e1ea73a18010a7c15,11754007,1611965971,2021-01-30 00:19:31,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"14,606.29",Transfer,1611961200,Jan-30-2021,0.375676877,0.396283562,0.367763752,0.395900357,19793.70201451961,153961317.59935674
0x2102a6aa38c7ed0cb84d83aa8fa61daf87407d9c18fba921393fff070bb34570,11756544,1612000225,2021-01-30 09:50:25,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"17,070.34168194",Transfer,1611961200,Jan-30-2021,0.375676877,0.396283562,0.367763752,0.395900357,19793.70201451961,153961317.59935674
0xcb39d0da830ed169381f280eeb4e2e71be9a19ec593e5b5537dffa265caa76ce,11757379,1612011003,2021-01-30 12:50:03,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"30,000",Transfer,1611961200,Jan-30-2021,0.375676877,0.396283562,0.367763752,0.395900357,19793.70201451961,153961317.59935674
0xb4115d0e4aacfa5eb76a732d62b3c7a46682f3b9f4e6c843da91f716ac6924b7,11757780,1612016162,2021-01-30 14:16:02,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"17,821.29",Transfer,1611961200,Jan-30-2021,0.375676877,0.396283562,0.367763752,0.395900357,19793.70201451961,153961317.59935674
0x7bb2a1dd25efb241fd25a817fb387cff204ed1c281fa0479cd54dc740c3c36c5,11757964,1612018695,2021-01-30 14:58:15,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"10,638.55",Transfer,1611961200,Jan-30-2021,0.375676877,0.396283562,0.367763752,0.395900357,19793.70201451961,153961317.59935674
0x60d79eca8d7fb94fc8341736a51755ecdd1e897b58bd9bcf4a5c45dc658b940e,11758025,1612019539,2021-01-30 15:12:19,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"45,000",Transfer,1611961200,Jan-30-2021,0.375676877,0.396283562,0.367763752,0.395900357,19793.70201451961,153961317.59935674
0x99b0260e30c8e6a4e134b6e03513b3fc00b0ead8fa396cf02290c3d830d24fef,11758355,1612024129,2021-01-30 16:28:49,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"21,358.29",Transfer,1611961200,Jan-30-2021,0.375676877,0.396283562,0.367763752,0.395900357,19793.70201451961,153961317.59935674
0xe7b96359a46d5cf656218e91fca64c2f1996655b4b9fb6709da05f5f60a0e152,11762149,1612074756,2021-01-31 06:32:36,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,505.98843815,-,1612047600,Jan-31-2021,0.395361358,0.412422332,0.387404163,0.399448154,13035.03328968478,163060347.54029924
0xfbb2c584308364128d7bef97b67b6e430f72fa6f33b8b88d3e81307d7ed1a64c,11762206,1612075516,2021-01-31 06:45:16,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,500,Swap ETH For Exact Tokens,1612047600,Jan-31-2021,0.395361358,0.412422332,0.387404163,0.399448154,13035.03328968478,163060347.54029924
0x4a56c1cce76200bd20d6346e3703d9f6450e8375001119cf60c42f93bcf69055,11763077,1612086825,2021-01-31 09:53:45,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,538.22658129,Swap Exact Tokens For Tokens,1612047600,Jan-31-2021,0.395361358,0.412422332,0.387404163,0.399448154,13035.03328968478,163060347.54029924
0x04a7b867c7255188da38a359accd242051c412fe4fe58c89abde1110b801f747,11763154,1612087801,2021-01-31 10:10:01,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,0x1874e6d4ace29272386439bf6be79017875be80e,"1,038.22658129",Transfer,1612047600,Jan-31-2021,0.395361358,0.412422332,0.387404163,0.399448154,13035.03328968478,163060347.54029924
0x2ec380e8c4915a118b03b00066dbbb46abb40463423429f261b2074c9cee493b,11763422,1612090941,2021-01-31 11:02:21,0x1874e6d4ace29272386439bf6be79017875be80e,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"1,038.22658129",Sweep,1612047600,Jan-31-2021,0.395361358,0.412422332,0.387404163,0.399448154,13035.03328968478,163060347.54029924
0xdcf78732a44c570f987d12e9a74634777210affc76b406ddb50530f17c26971a,11764901,1612111017,2021-01-31 16:36:57,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"11,938.51658129",Transfer,1612047600,Jan-31-2021,0.395361358,0.412422332,0.387404163,0.399448154,13035.03328968478,163060347.54029924
0x6e75f0abb89e0c6f3ab537541aa54b4734a37c044fe99e3a1a5c5977ff6c7b77,11783022,1612351927,2021-02-03 11:32:07,0xb0485c670b9463531d7731ff282976b546b631b7,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"60,000",Transfer,1612306800,Feb-03-2021,0.419045463,0.430473399,0.404182152,0.412100797,15850.274491128788,169400857.52596873
0x766b70e8b21469d91f8471df93a30a40b2163062712a1329f1694ff2ea7eb3d1,11783705,1612360603,2021-02-03 13:56:43,0x2fbc3ef1906d098cbb34fca099095f9788570327,0x744f25650af7cd016df7221bd07647ca25dfc2f3,45.34918268,Swap Tokens For Exact Tokens,1612306800,Feb-03-2021,0.419045463,0.430473399,0.404182152,0.412100797,15850.274491128788,169400857.52596873
0xbb222b0b497dee34becf4f9e8e8eb8b67c1d2926e275a394b4723c3246337dd2,11783714,1612360712,2021-02-03 13:58:32,0x06fed18718975d9e178e0c0fea35c18eac794c3f,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"60,000",Transfer,1612306800,Feb-03-2021,0.419045463,0.430473399,0.404182152,0.412100797,15850.274491128788,169400857.52596873
0xd717a66655220b3fcd69ade6fd4c0d8e085a87998a9c2ca6258d3714d391b82d,11783728,1612360947,2021-02-03 14:02:27,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"18,657.52029312",Transfer,1612306800,Feb-03-2021,0.419045463,0.430473399,0.404182152,0.412100797,15850.274491128788,169400857.52596873
0xd44a71fad7294b35c7c47e7d69fa53cb458d0dd1cbe3127e173dc10edccd0ab5,11797965,1612550315,2021-02-05 18:38:35,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,0x744f25650af7cd016df7221bd07647ca25dfc2f3,698.25526801,-,1612479600,Feb-05-2021,0.434317698,0.463487363,0.434317698,0.440809291,4744.784393411118,182241371.626728
0x674617460237f35b3ec06243cd8079bbe01c5f726d0170f5b515d1a767da532b,11801453,1612597033,2021-02-06 07:37:13,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,"1,219.33450459",Swap Exact Tokens For Tokens,1612566000,Feb-06-2021,0.441583177,0.460821012,0.430305088,0.439295183,42833.35007894116,180173289.01947096
0x6cff52a407f2e414f2d218984993158e86cc4a34d27786fa4ec96a6c18a0c050,11801460,1612597093,2021-02-06 07:38:13,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,0x1874e6d4ace29272386439bf6be79017875be80e,"1,219.33450459",Transfer,1612566000,Feb-06-2021,0.441583177,0.460821012,0.430305088,0.439295183,42833.35007894116,180173289.01947096
0xf2988f7308f758791532aa31403b25e3263c342d654c38a2dd319a073b18a6e5,11801623,1612599297,2021-02-06 08:14:57,0x1874e6d4ace29272386439bf6be79017875be80e,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"1,219.33450459",Sweep,1612566000,Feb-06-2021,0.441583177,0.460821012,0.430305088,0.439295183,42833.35007894116,180173289.01947096
0x076ea166cb42ea970c417df3ff7cb9b774623db8714f781cdcbfbb539b5c7aa3,11802138,1612606030,2021-02-06 10:07:10,0xb0485c670b9463531d7731ff282976b546b631b7,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"250,000",Transfer,1612566000,Feb-06-2021,0.441583177,0.460821012,0.430305088,0.439295183,42833.35007894116,180173289.01947096
0x74f4063de6252e031ae09427b999f3ce35bd7481191c853a57c5d361da456589,11802195,1612606820,2021-02-06 10:20:20,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"39,325.69858434",Transfer,1612566000,Feb-06-2021,0.441583177,0.460821012,0.430305088,0.439295183,42833.35007894116,180173289.01947096
0xa8b8a5105a53758ff23fba1d9596c5895b264608239b12c40175eb2bece9feb7,11804929,1612643463,2021-02-06 20:31:03,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,334.70251409,-,1612566000,Feb-06-2021,0.441583177,0.460821012,0.430305088,0.439295183,42833.35007894116,180173289.01947096
0x467b5303bcaca829b92af28711f0024625bd670aadd911d53e328d1ed37ffb50,11809488,1612703960,2021-02-07 13:19:20,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"13,617",Transfer,1612652400,Feb-07-2021,0.439157296,0.546177661,0.430210399,0.54508627,71491.34957759462,195853714.08226576
0x9625cc7eec562586450631ec3af146d84b386b1f31e4b8cfdfcbe00415569fa9,11809737,1612706951,2021-02-07 14:09:11,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"20,894.15294733",Transfer,1612652400,Feb-07-2021,0.439157296,0.546177661,0.430210399,0.54508627,71491.34957759462,195853714.08226576
0x56ac9c722027da1a0657cb6616cbcfb7134a0049dca2245bfdbefe501d959690,11810854,1612721550,2021-02-07 18:12:30,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"20,000",Transfer,1612652400,Feb-07-2021,0.439157296,0.546177661,0.430210399,0.54508627,71491.34957759462,195853714.08226576
0x479a3b461041d7b01a736619911541b608d9848564c3682ccaec3aa2dc6feb3f,11810941,1612722690,2021-02-07 18:31:30,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"12,061.52",Transfer,1612652400,Feb-07-2021,0.439157296,0.546177661,0.430210399,0.54508627,71491.34957759462,195853714.08226576
0xd7c35c0ab0484d8044df7a34414074ffa9a368f5eb6e7e9b2fa34ad305d95ed5,11811543,1612730601,2021-02-07 20:43:21,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"12,283.52",Transfer,1612652400,Feb-07-2021,0.439157296,0.546177661,0.430210399,0.54508627,71491.34957759462,195853714.08226576
0x5500c31f3d17777840776ef21ddb050c45037191e9b387cf2208aaaf92ea8ce2,11812023,1612736807,2021-02-07 22:26:47,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"20,000",Transfer,1612652400,Feb-07-2021,0.439157296,0.546177661,0.430210399,0.54508627,71491.34957759462,195853714.08226576
0xd4c4aee5455f36aeac00e1b29b7d05541d185283f59ff81f931fcfd532e8b130,11812142,1612738511,2021-02-07 22:55:11,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"12,450.34",Transfer,1612652400,Feb-07-2021,0.439157296,0.546177661,0.430210399,0.54508627,71491.34957759462,195853714.08226576
0xdd30010797cc30d72365a3e4d1a68d98c8f202c36194863f9bc7a54eb8138bdf,11821748,1612867095,2021-02-09 10:38:15,0x2fbc3ef1906d098cbb34fca099095f9788570327,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,239.47626318,Swap Tokens For Exact Tokens,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0xe9163eed0c9042fd30fcdd67936d748632b51ed8be1465b1ccb224cefa3e663b,11822105,1612871893,2021-02-09 11:58:13,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"14,396.4",Transfer,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x1ad1db69929675a6cd5d63af262a5ef58487899f65ab3c639ed426d02f2e6f4e,11823844,1612894536,2021-02-09 18:15:36,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"10,700.75",Transfer,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x600f2b2effa639b8c642ee99e3fb164e6acaa14a6769f9012c273c3cbd6e3a08,11824331,1612900776,2021-02-09 19:59:36,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,"1,500",Swap ETH For Exact Tokens,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x57e91ab8c337c7c6007e8f49456245414eadca0c9625f28df512266120208a44,11824353,1612901058,2021-02-09 20:04:18,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,0x1874e6d4ace29272386439bf6be79017875be80e,"1,500",Transfer,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x7b1131197f6b1f63b073a84af19a2855b3be55d0c5ebc7a8d423304755d33126,11824562,1612903850,2021-02-09 20:50:50,0x1874e6d4ace29272386439bf6be79017875be80e,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"1,500",Sweep,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x14a73882b1ac968943147c8fd29954e17d75b54cf6e08d091e0937917f40439c,11824597,1612904271,2021-02-09 20:57:51,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"20,000",Transfer,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x85dfa8bc1da0a9c06e12ae9bc05cb4821bd434c97d7bce7e2510794ae120ce64,11824856,1612907918,2021-02-09 21:58:38,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,446.51917262,-,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x72016fb64bf0d37cef357eba1a48bef9c2fdbbe803ba73939ad2b648c1e934c2,11824979,1612909768,2021-02-09 22:29:28,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"13,055.59",Transfer,1612825200,Feb-09-2021,0.584587734,0.856127683,0.565476376,0.77123435,86032.96082411698,257060626.8855385
0x31dccdc7dec10912798ce9f938e10501235ba885441792b962c07c11f70cd2fc,11828495,1612956603,2021-02-10 11:30:03,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"17,000",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0xc68d14a4eae3ce43d52c463c7e4e062831bead573fa689957d4f7ece4b8cd1d5,11828721,1612959843,2021-02-10 12:24:03,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"11,972.26",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0xbb4f83d584ad3c1f73662cd3a40d98007d249e2a08b5d6570268607500ed0739,11829135,1612965067,2021-02-10 13:51:07,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"12,260.26",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0x1bfdd94c7d9df867c0aa0e31c814bc04a57a9b3c42069d2c12aa273cde9b9cc5,11829259,1612966683,2021-02-10 14:18:03,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"16,364.7",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0x95cd97d0a3b67c4ecca4af9758521872dc7fc3a3f11ec2174152705c7721aa09,11829528,1612970322,2021-02-10 15:18:42,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"12,588.26",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0x9d2853284feeacbe61622debdfc1d72e20b2e3ed31c614193b8859a22591c865,11829729,1612972781,2021-02-10 15:59:41,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"17,365.7",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0xcc911ce8e39f2199bf40e07e56f054c4e6a446d54ab19acf337947900d701d55,11829973,1612976102,2021-02-10 16:55:02,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"75,529",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0xc5ee4bbe757da9e28479124a7b1058709e09de72acf10386fbec6b114fbfb48b,11830126,1612978171,2021-02-10 17:29:31,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"83,291.52",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0x8be78e5c06df26e5af669948bf6510d5f41524034a685354e9f25047aefb6a52,11830338,1612981038,2021-02-10 18:17:18,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"40,000",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0x6fde1a57ad207ac5999217249bb6c4ad076cfccbf483740cb3977941d7bbc808,11830709,1612986047,2021-02-10 19:40:47,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"48,745.52",Transfer,1612911600,Feb-10-2021,0.770607719,1.364538223,0.743515767,0.925865937,147820.68428374373,347948165.72538406
0x76a60fb5d0efe34061ba714c953e77ad9b75ff694a3bc19d3901395ce8deb44a,11833228,1613018969,2021-02-11 04:49:29,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,"1,000",Swap ETH For Exact Tokens,1612998000,Feb-11-2021,0.932027582,1.123895252,0.927298294,1.038894829,79176.0513765052,410486756.334589
0x47d690226303d01ac9413bb8cee0e65cd1de5fee304096513e9b21329799ba92,11833234,1613019085,2021-02-11 04:51:25,0xe72cb9f5b712fb94bd1b8b9589c2bf80efdbae34,0x1874e6d4ace29272386439bf6be79017875be80e,"1,000",Transfer,1612998000,Feb-11-2021,0.932027582,1.123895252,0.927298294,1.038894829,79176.0513765052,410486756.334589
0xa280a2edcf5f29bdddd006a146f7ab08929674f6df9b00ca14a80962126f1608,11833271,1613019734,2021-02-11 05:02:14,0x1874e6d4ace29272386439bf6be79017875be80e,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,"1,000",Sweep,1612998000,Feb-11-2021,0.932027582,1.123895252,0.927298294,1.038894829,79176.0513765052,410486756.334589
0x2391847749db66d64d10eecf32d8a89064fb4560e9d5dbfb4d0963b79c0f3eaa,11834977,1613042729,2021-02-11 11:25:29,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0x8fff1c7a2a681bc2524d0d183a3a523436a6b339,277.98783877,-,1612998000,Feb-11-2021,0.932027582,1.123895252,0.927298294,1.038894829,79176.0513765052,410486756.334589
0xee014645ee3e76be4d65706b397dd05a9363eb76197ecb66c3b3eb7c9a3006dc,11835039,1613043547,2021-02-11 11:39:07,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"12,000",Transfer,1612998000,Feb-11-2021,0.932027582,1.123895252,0.927298294,1.038894829,79176.0513765052,410486756.334589
0xce7aa2a2e0d6373f7f4a6f0504471ff67088c9cce2990e5a59330cf2ba6e3452,11836683,1613065350,2021-02-11 17:42:30,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x06fed18718975d9e178e0c0fea35c18eac794c3f,"11,974.32292916",Transfer,1612998000,Feb-11-2021,0.932027582,1.123895252,0.927298294,1.038894829,79176.0513765052,410486756.334589
0xa171652b6783fbc08f22df7626c309d9e048a4e8fefcab34929e27fd37973491,11844266,1613164899,2021-02-12 21:21:39,0x744f25650af7cd016df7221bd07647ca25dfc2f3,0xe84afcfae319aa2d7af7fb0a6d4c6a62b277958f,10,Swap ETH For Exact Tokens,1613084400,Feb-12-2021,1.031989419,1.04863731,0.913602295,0.962874157,50093.07826052802,401126154.0879503
0x06d2f0d2a24461b48a5b5753b99605aac9eea55523f7d2790972c89b8516e682,11846730,1613198004,2021-02-13 06:33:24,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0xe84afcfae319aa2d7af7fb0a6d4c6a62b277958f,"1,000",Transfer,1613170800,Feb-13-2021,0.964735444,1.007082347,0.881540216,0.885375653,28633.8901383436,384994502.9974393
0xc5cbe2e9355d95929b29bb862cd4225d737873a79583a9f053b90d23187739f0,11847696,1613211296,2021-02-13 10:14:56,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0x59a5208b32e627891c389ebafc644145224006e8,"9,000",Transfer,1613170800,Feb-13-2021,0.964735444,1.007082347,0.881540216,0.885375653,28633.8901383436,384994502.9974393
