Date,Open,High,Low,Close,Volume,Market Cap
Jun-03-2023,0.300158,0.300158,0.300158,0.300158,150.07899475099907,0
Jun-02-2023,0.300158,0.300158,0.300158,0.300158,150.07899475099907,0
Jun-01-2023,0.300158,0.300158,0.300158,0.300158,150.07899475099907,0
May-31-2023,0.300158,0.300158,0.300158,0.300158,150.07899475099907,0
May-30-2023,0.300158,0.300158,0.300158,0.300158,150.07899475099907,0
May-29-2023,0.300158,0.300158,0.300158,0.300158,150.07899475099907,0
May-28-2023,0.300158,0.300158,0.300158,0.300158,150.07899981710804,0
May-27-2023,0.300158,0.300158,0.300158,0.300158,150.079,0
May-26-2023,0.300158,0.300158,0.300158,0.300158,150.079,0
May-25-2023,0.3001629999999999,0.30018399999999995,0.30012799999999995,0.300158,150.07891083916095,0
May-24-2023,0.300116,0.300215,0.30007999999999996,0.300136,193.0216922807018,0
May-23-2023,0.300112,0.30012799999999995,0.300097,0.300116,264.47244340277734,0
May-22-2023,0.35006649999999995,0.35006649999999995,0.300041,0.300115,257.3181857638888,0
May-21-2023,0.3502123333333333,0.3502123333333333,0.350056,0.35006649999999995,35.709385763888854,0
May-20-2023,0.35015633333333335,0.3502718333333333,0.3500641666666666,0.3502123333333333,27.01172291666665,0
May-19-2023,0.3501423333333332,0.35018083333333333,0.3500699999999999,0.35015633333333335,16.728699999999986,0
May-18-2023,0.3501271666666666,0.3502625,0.350063,0.3501318333333333,45.32313194444444,0
May-17-2023,0.25003083333333337,0.3501481666666666,0.25003083333333337,0.3500933333333333,14.430484375000036,0
May-16-2023,0.2500883333333333,0.25014000000000003,0.25001416666666665,0.2500225,12.75419305555557,0
May-15-2023,0.22016442599999997,0.25014,0.22016442599999997,0.25008916666666664,11.927821999583346,0
May-14-2023,0.22016442599999997,0.22016442599999997,0.22016442599999997,0.22016442599999997,11.228400066982383,0
May-13-2023,0.22023997650000002,0.22024511099999997,0.22015415699999993,0.22016442599999997,11.228642361111085,0
May-12-2023,0.250185007,0.25021500820000003,0.22015268999999998,0.22023997650000002,11.256428472222224,0
May-11-2023,0.6953675818000001,0.6954440032000002,0.25015917263333337,0.250185007,265.1536357638893,0
May-10-2023,0.5009183147666666,0.6955713722000001,0.2002340574,0.6953675818000001,501.78386493055575,0
May-09-2023,0.37667675559999997,0.660605,0.20021799999999998,0.5008833154666666,643.6734645833333,0
May-08-2023,0.43675,0.43675,0.14692690133333333,0.37667675559999997,535.9011864141921,0
May-07-2023,0.43675,0.43675,0.43675,0.43675,8.734999999999989,0
May-06-2023,0.43675,0.43675,0.43675,0.43675,11.146223958333357,0
May-05-2023,0.43675,0.43675,0.43675,0.43675,21.837499999999913,0
May-04-2023,0.4371,0.4371,0.43675,0.43675,17.725861458333313,0
May-03-2023,0.43257,0.4371,0.43257,0.4371,8.154750891618754,0
May-02-2023,0.45001,0.45001,0.43257,0.43257,179.51177541741131,0
May-01-2023,0.44803,0.45001,0.4357,0.45001,70.02361840152774,0
Apr-30-2023,0.44803,0.44803,0.44803,0.44803,8.504057430000055,0
Apr-29-2023,0.5129153323781922,0.5223163025313771,0.44803,0.44803,25.976132456423695,0
Apr-28-2023,0.453941857299212,0.5152561514972239,0.44767603226863456,0.5120785349832898,246.92307256944434,0
Apr-27-2023,0.43797,0.4539564528404416,0.4296785883657054,0.4539564528404416,99.9039548611111,0
Apr-26-2023,0.43203,0.43797,0.43203,0.43797,10.773080487804865,0
Apr-25-2023,0.43203,0.43203,0.43203,0.43203,4.3203000000000005,0
Apr-24-2023,0.4325097195673173,0.4325097195673173,0.43203,0.43203,37.202207986111404,0
Apr-23-2023,0.5242123109996812,0.5242123109996812,0.43245531120343117,0.4325097195673173,339.3259548180486,0
Apr-22-2023,0.44087,0.6785505661511219,0.43442,0.5242123109996812,208.96009002124947,0
Apr-21-2023,0.3778302484675574,0.44087,0.3778302484675574,0.44087,23.529717376664657,0
Apr-20-2023,0.43769371927257444,0.44954,0.37685884439788714,0.3778302484675574,354.7704168996088,0
Apr-19-2023,0.42735187665636787,0.45074833394571784,0.42725397228348083,0.43769371927257444,770.4739223847376,0
Apr-18-2023,0.4417398653977691,0.45314934431127024,0.4268460276807676,0.42735187665636787,388.23442916666704,0
Apr-17-2023,0.3865332243188615,0.44201504999999996,0.38613458002372697,0.4417398653977691,831.0155572916678,0
Apr-16-2023,0.42052820459969864,0.44352326937855274,0.3864305598678884,0.38654109857070534,427.381682019314,151609728.84039456
Apr-15-2023,0.39412936637799534,0.42058098492900486,0.39412936637799534,0.42052820459969864,315.42520159491494,0
Apr-14-2023,0.30503955363123497,0.39599822373878835,0.30503955363123497,0.39431327044457176,330.1873395604275,136201596.89659655
Apr-13-2023,0.30503955363123497,0.30503955363123497,0.30503955363123497,0.30503955363123497,0,107715400.32162616
Apr-12-2023,0.30503955363123497,0.30503955363123497,0.30503955363123497,0.30503955363123497,0,107715400.32162616
Apr-11-2023,0.30503955363123497,0.30503955363123497,0.30503955363123497,0.30503955363123497,0,107715400.32162616
Apr-10-2023,0.30503955363123497,0.30503955363123497,0.30503955363123497,0.30503955363123497,0,107715400.32162616
Apr-09-2023,0.30503955363123497,0.30503955363123497,0.30503955363123497,0.30503955363123497,0,107715400.32162616
Apr-08-2023,0.30503955363123497,0.30503955363123497,0.30503955363123497,0.30503955363123497,0,107715400.32162616
Apr-07-2023,0.30503955363123497,0.30503955363123497,0.30503955363123497,0.30503955363123497,280,107715400.32162616
Apr-06-2023,0.30786729809573504,0.3093753723406988,0.30399364065951234,0.30503955363123497,282.16605812665756,108201128.79856373
Apr-05-2023,0.4881096780009854,0.4881096780009854,0.30657940072986,0.30786729809573504,129.35567893931747,145015929.58756337
Apr-04-2023,0.4764421690592333,0.48888882079067597,0.4763942341709661,0.4881096780009854,48.92258064516129,172139213.43587288
Apr-03-2023,0.5236869631031902,0.5236869631031902,0.46008218468404993,0.4764421690592333,47.037592293241175,167676649.1323273
Apr-02-2023,0.5236869631031902,0.5236869631031902,0.5236869631031902,0.5236869631031902,0,184924053.9542301
Apr-01-2023,0.5236869631031902,0.5236869631031902,0.5236869631031902,0.5236869631031902,0,184924053.95423013
Mar-31-2023,0.5236869631031902,0.5236869631031902,0.5236869631031902,0.5236869631031902,0,184924053.95423013
Mar-30-2023,0.5236869631031902,0.5236869631031902,0.5236869631031902,0.5236869631031902,0,184924053.95423013
Mar-29-2023,0.5236869631031902,0.5236869631031902,0.5236869631031902,0.5236869631031902,28,184924053.95423013
Mar-28-2023,0.5219349398148095,0.5257511470645129,0.5216822795418478,0.5236869631031902,28,184886671.08921325
Mar-27-2023,0.47785167058980865,0.527243199999362,0.47785167058980865,0.5215755112172088,72.27411970398592,179706427.5187431
Mar-26-2023,0.4525877706064346,0.4806404428740397,0.4441530378120617,0.47785167058980865,540.5237227285419,165502149.75564146
Mar-25-2023,0.4234629221101506,0.5891797950867104,0.36099,0.4525877706064346,354.1810409227944,157474666.86160433
Mar-24-2023,0.38797537686976424,0.4234629221101506,0.36433914871498213,0.4234629221101506,81.61817918257273,135665279.12115672
Mar-23-2023,0.36554,0.4208064143900872,0.36099,0.38797537686976424,19.293466911036592,131067416.61130594
Mar-22-2023,0.3586187807019074,0.36554,0.3586178153487591,0.36554,34.401332880137254,127016218.41716993
Mar-21-2023,0.35661,0.3614825407360682,0.35661,0.3586187807019074,10.733787570201878,126313187.93907565
Mar-20-2023,0.3545,0.35661,0.3545,0.35661,4.653486077851351,125266429.8370072
Mar-19-2023,0.35438625806319196,0.35922,0.35434559259531406,0.3545,157.1481784986435,125151147.17084078
Mar-18-2023,0.3545370802995057,0.35455225778938754,0.35435,0.3543938667029001,208.3185793318916,125169812.6786435
Mar-17-2023,0.364604540333855,0.36462566453093853,0.3545360852238429,0.3545370802995057,86.89818835618091,125722860.29677045
Mar-16-2023,0.3565,0.36483692693830483,0.3565,0.3646372829978036,17.461144818757894,126722312.61067614
Mar-15-2023,0.3613836726855634,0.36280519101484826,0.3565,0.3565,35.15822784810127,127040689.77801853
Mar-14-2023,0.3519810447551091,0.37133624655123193,0.3344054578437317,0.3613836726855634,89.46041697013025,127810596.4718005
Mar-13-2023,0.35731783587050553,0.37957970816099296,0.347639237728632,0.3519810447551091,21557.878886610775,127099848.03153217
Mar-12-2023,0.35139,0.3716903717268149,0.35139,0.35731783587050553,15438.36019059066,125336405.9433683
Mar-11-2023,0.3599450051103022,0.3599450051103022,0.34728,0.35139,29.596658596416187,125403360.75563072
Mar-10-2023,0.32495039207194815,0.3601120858668493,0.3238715920649373,0.3599450051103022,65.17700906526696,118508429.73305745
Mar-09-2023,0.36623582100675045,0.36807285443144866,0.30144951673393217,0.32495039207194815,90.52444722829749,119209378.51755679
Mar-08-2023,0.3768,0.3768,0.36623582100675045,0.36623582100675045,372.010029747373,131683210.24905542
Mar-07-2023,0.36895,0.3768,0.36895,0.3768,5.513333333333334,130361932.40939982
Mar-06-2023,0.37995161904720187,0.379960427986581,0.36895,0.36895,4.418438583414013,133553303.39397927
Mar-05-2023,0.3795,0.38015,0.3795,0.37995161904720187,11.693654999369233,134176834.25031789
Mar-04-2023,0.3795,0.3795,0.3795,0.3795,5.783783783783784,134008832.41350012
Mar-03-2023,0.38019,0.38019,0.3795,0.3795,10.294013248986486,134196510.63088495
Mar-02-2023,0.380073011746467,0.38068,0.3687849103799212,0.38019,44.169473659098266,131449599.56128623
Mar-01-2023,0.34869,0.3809878652019103,0.34869,0.380073011746467,147.1694439399512,128968002.2015889
Feb-28-2023,0.349239444144077,0.3492460280816101,0.34869,0.34869,348.17272399115876,123313417.54747601
Feb-27-2023,0.34855891624923646,0.34925919784030884,0.34850904840577557,0.349239444144077,333.9133658273029,123109575.4438224
Feb-26-2023,0.3465,0.34869,0.3465,0.34855857289080394,155.74546470897317,122684752.82688373
Feb-25-2023,0.3465,0.3465,0.3465,0.3465,10.093552740052639,122355890.46450031
Feb-24-2023,0.344807748988028,0.3465,0.34336860789907975,0.3465,14.534577682777778,121622351.15484405
Feb-23-2023,0.3465,0.3465,0.3439168288584751,0.34460854850582334,10.827545305886666,122244126.431673
